1.0;None:0;0.7324613928794861;0.6807029843330383;-5.7936130559710364e-08|1;0.7362134456634521;0.6574505567550659;-0.016432058066129684|2;0.7378367781639099;0.6438685655593872;-0.027827272191643715|3;0.7261115312576294;0.6457671523094177;-0.036484263837337494|4;0.7159169316291809;0.6539348363876343;-0.044329240918159485|5;0.7635632157325745;0.6893739700317383;-0.02552572451531887|6;0.7512483596801758;0.6861739158630371;-0.0367358960211277|7;0.7391910552978516;0.6822168827056885;-0.04395090788602829|8;0.7303345799446106;0.6781893968582153;-0.04823262616991997|9;0.7563310861587524;0.7156334519386292;-0.022817818447947502|10;0.743770182132721;0.7131561636924744;-0.03094857558608055|11;0.7323157787322998;0.7022765278816223;-0.0345817431807518|12;0.7253374457359314;0.6924712061882019;-0.03710421547293663|13;0.7465879917144775;0.7298519611358643;-0.02089519239962101|14;0.7268803715705872;0.7199817299842834;-0.030797218903899193|15;0.7165412306785583;0.707461953163147;-0.03370280936360359|16;0.7118865251541138;0.6991063356399536;-0.0347759909927845|17;0.7358543872833252;0.7350113987922668;-0.020247485488653183|18;0.7171260714530945;0.7204415202140808;-0.02900143340229988|19;0.7068337798118591;0.7011688947677612;-0.030329816043376923|20;0.7014762759208679;0.6870189309120178;-0.0301963463425636
2.0;Left:0;0.5424372553825378;0.5896267294883728;-1.1414881129212517e-07|1;0.5325808525085449;0.5789687633514404;-0.017584489658474922|2;0.5248876810073853;0.5764791965484619;-0.02935459278523922|3;0.5283243656158447;0.5799001455307007;-0.03849940001964569|4;0.5356156229972839;0.5876635313034058;-0.047111961990594864|5;0.5184428691864014;0.6372911930084229;-0.026507016271352768|6;0.5265803337097168;0.6439748406410217;-0.0394449383020401|7;0.5360113382339478;0.6334282755851746;-0.04652772843837738|8;0.5418763756752014;0.6210749745368958;-0.04994267225265503|9;0.5308877229690552;0.653765082359314;-0.02287898026406765|10;0.5420989990234375;0.6579566597938538;-0.036193642765283585|11;0.5525762438774109;0.6357017755508423;-0.04109577462077141|12;0.5565565824508667;0.6145108938217163;-0.04240060970187187|13;0.5434353351593018;0.6599790453910828;-0.02033807337284088|14;0.5552683472633362;0.6591612696647644;-0.033285774290561676|15;0.5627459287643433;0.6346175074577332;-0.03557133302092552|16;0.5640950798988342;0.6112852096557617;-0.03440185636281967|17;0.5547291040420532;0.6586698293685913;-0.01891126111149788|18;0.565739631652832;0.655666172504425;-0.029535342007875443|19;0.5699240565299988;0.6356676816940308;-0.031279221177101135|20;0.5687026381492615;0.6162297129631042;-0.03008107468485832
2.0;Right:0;0.7288559675216675;0.6874068975448608;-6.623649539960752e-08|1;0.7300929427146912;0.663759171962738;-0.01424421276897192|2;0.7320463061332703;0.6449236273765564;-0.024746906012296677|3;0.7226184010505676;0.6461167931556702;-0.03313092887401581|4;0.7143654823303223;0.6601759791374207;-0.04031827673316002|5;0.7602834105491638;0.6794332265853882;-0.02123231254518032|6;0.7502774000167847;0.6799468398094177;-0.03368625417351723|7;0.7363347411155701;0.6745624542236328;-0.04088779166340828|8;0.726315438747406;0.6704601645469666;-0.0446271076798439|9;0.7559866309165955;0.7074954509735107;-0.019425837323069572|10;0.7382259964942932;0.6989203691482544;-0.029692569747567177|11;0.7278833389282227;0.6835375428199768;-0.03319123387336731|12;0.7260292172431946;0.674106240272522;-0.03474995866417885|13;0.7468581199645996;0.7266349196434021;-0.0188799649477005|14;0.7240760326385498;0.7138031125068665;-0.03007517382502556|15;0.7166009545326233;0.6972770094871521;-0.03107641637325287|16;0.7173713445663452;0.6890645027160645;-0.030303824692964554|17;0.7353097200393677;0.7387888431549072;-0.019473619759082794|18;0.7161258459091187;0.7245038747787476;-0.029809096828103065|19;0.7048272490501404;0.7055171132087708;-0.03042113222181797|20;0.7000526785850525;0.6947067379951477;-0.0290446709841489
3.0;Left:0;0.5461366176605225;0.5985833406448364;-8.384061800370546e-08|1;0.5345433354377747;0.5836642980575562;-0.015898238867521286|2;0.5245220065116882;0.5781746506690979;-0.025749364867806435|3;0.5281040072441101;0.5808858871459961;-0.03316575288772583|4;0.535057544708252;0.5823048949241638;-0.03924616053700447|5;0.5185202360153198;0.6382216811180115;-0.02262694016098976|6;0.5326583981513977;0.6409372091293335;-0.03534631431102753|7;0.5412386655807495;0.6249111294746399;-0.03983466327190399|8;0.5434962511062622;0.6139821410179138;-0.041132163256406784|9;0.5302894115447998;0.6567391753196716;-0.01939934864640236|10;0.5496270656585693;0.6429005265235901;-0.032104142010211945|11;0.5566213130950928;0.6143689155578613;-0.03296518698334694|12;0.5551119446754456;0.6033319234848022;-0.031135499477386475|13;0.5430746078491211;0.6633419990539551;-0.01756705343723297|14;0.5608643293380737;0.6461423635482788;-0.029943346977233887|15;0.563890814781189;0.6179831027984619;-0.02701731212437153|16;0.5599578619003296;0.6071715354919434;-0.022400397807359695|17;0.5547357201576233;0.6625885963439941;-0.017027998343110085|18;0.5683063864707947;0.6488268375396729;-0.026926912367343903|19;0.5694141983985901;0.6243698596954346;-0.02566932514309883|20;0.5649524927139282;0.6117931008338928;-0.02204651758074760
3.0;Right:0;0.7251837849617004;0.6844082474708557;-6.994181944719458e-08|1;0.7277311682701111;0.6622037291526794;-0.012687486596405506|2;0.7299732565879822;0.6440807580947876;-0.02236168645322323|3;0.7211229801177979;0.6467418074607849;-0.030347276479005814|4;0.7132911682128906;0.6634167432785034;-0.037500523030757904|5;0.7600805163383484;0.6766607761383057;-0.01839679479598999|6;0.7492103576660156;0.6726942658424377;-0.029186569154262543|7;0.7380730509757996;0.6683353185653687;-0.03635987639427185|8;0.7324963808059692;0.6674104332923889;-0.040656983852386475|9;0.7550061941146851;0.7044991850852966;-0.017683489248156548|10;0.7342506051063538;0.6895156502723694;-0.02575099468231201|11;0.7275600433349609;0.6774404048919678;-0.029167814180254936|12;0.7296626567840576;0.6731398701667786;-0.031492333859205246|13;0.7449948191642761;0.7246736288070679;-0.018159031867980957|14;0.7222145199775696;0.7039437294006348;-0.026167545467615128|15;0.717975378036499;0.688464879989624;-0.0262457262724638|16;0.7208359837532043;0.6816883087158203;-0.025814568623900414|17;0.7336138486862183;0.7380903363227844;-0.01999863237142563|18;0.7153486609458923;0.7190084457397461;-0.0272224061191082|19;0.7057514190673828;0.7026431560516357;-0.026305221021175385|20;0.7015204429626465;0.6942627429962158;-0.02440625242888927
4.0;Left:0;0.5423720479011536;0.6009269952774048;-6.321990042579273e-08|1;0.5320619344711304;0.5910409688949585;-0.012472577393054962|2;0.5233303308486938;0.5866057872772217;-0.02141878940165043|3;0.5273967981338501;0.5837400555610657;-0.02910602279007435|4;0.5359437465667725;0.5796319842338562;-0.03682231158018112|5;0.5186431407928467;0.638615608215332;-0.019224584102630615|6;0.5277495384216309;0.6407603025436401;-0.03156876936554909|7;0.5368930101394653;0.6334825158119202;-0.03897693008184433|8;0.5433865189552307;0.6249909996986389;-0.042996104806661606|9;0.5305981040000916;0.6564475297927856;-0.018157029524445534|10;0.5464452505111694;0.6480489373207092;-0.029961740598082542|11;0.5535865426063538;0.6246364712715149;-0.03347455710172653|12;0.5550045967102051;0.6078260540962219;-0.034280769526958466|13;0.5431947112083435;0.6628190875053406;-0.01808186061680317|14;0.5584924817085266;0.6517553925514221;-0.029399670660495758|15;0.562594473361969;0.6262556910514832;-0.028749551624059677|16;0.5614591240882874;0.6094619631767273;-0.026252420619130135|17;0.5544477105140686;0.6614060997962952;-0.019093751907348633|18;0.5675045251846313;0.6510030627250671;-0.028702182695269585|19;0.5691247582435608;0.6281718015670776;-0.028371158987283707|20;0.5660082101821899;0.6121011972427368;-0.02603489905595779
4.0;Right:0;0.7230309844017029;0.6792628765106201;-7.805012813832946e-08|1;0.7256331443786621;0.6587001085281372;-0.0126195652410388|2;0.7282888889312744;0.6412645578384399;-0.022584078833460808|3;0.7196033596992493;0.6437884569168091;-0.03111616149544716|4;0.7121542692184448;0.6602053046226501;-0.03890098258852959|5;0.7592769265174866;0.6726183295249939;-0.018747661262750626|6;0.7468743920326233;0.6678861975669861;-0.0317014679312706|7;0.7336408495903015;0.6638398170471191;-0.04063725098967552|8;0.725711464881897;0.662079930305481;-0.0456266850233078|9;0.754563570022583;0.7021317481994629;-0.018446167930960655|10;0.7355344295501709;0.6874844431877136;-0.028033964335918427|11;0.7266121506690979;0.6751207113265991;-0.031999371945858|12;0.7252886891365051;0.6686823964118958;-0.03418801352381706|13;0.7446156144142151;0.7234956622123718;-0.01941804401576519|14;0.7217341065406799;0.7031579613685608;-0.028405552729964256|15;0.7127540111541748;0.6879385709762573;-0.02760574035346508|16;0.7113293409347534;0.6803635358810425;-0.025911899283528328|17;0.7324308753013611;0.7378759384155273;-0.02175912819802761|18;0.7146801948547363;0.7174492478370667;-0.02863595448434353|19;0.7050951719284058;0.700610339641571;-0.026596911251544952|20;0.700937032699585;0.69167560338974;-0.0236098505556583
5.0;Left:0;0.5416298508644104;0.5945503115653992;-8.850081201217108e-08|1;0.5315744876861572;0.5838316679000854;-0.014271816238760948|2;0.5237900614738464;0.5803938508033752;-0.0235198475420475|3;0.5276710987091064;0.5821680426597595;-0.03094538114964962|4;0.5342010259628296;0.5841437578201294;-0.03785043954849243|5;0.5174040198326111;0.6379444003105164;-0.02005787566304207|6;0.5299740433692932;0.6402562260627747;-0.03176853805780411|7;0.5400411486625671;0.6280674338340759;-0.0377955287694931|8;0.5449813008308411;0.6175088882446289;-0.040872201323509216|9;0.5297130942344666;0.6553568840026855;-0.018057791516184807|10;0.5458236932754517;0.6510773301124573;-0.030395420268177986|11;0.5551314949989319;0.6255034804344177;-0.03377247229218483|12;0.5563547611236572;0.6085916757583618;-0.03402180224657059|13;0.5422596335411072;0.6610421538352966;-0.017163045704364777|14;0.5576826930046082;0.6542934775352478;-0.029736731201410294|15;0.5628563165664673;0.627443253993988;-0.029463009908795357|16;0.5609310269355774;0.6109118461608887;-0.02672984078526497|17;0.5532756447792053;0.6587534546852112;-0.017299558967351913|18;0.5664404034614563;0.6522189378738403;-0.027995135635137558|19;0.5686264634132385;0.6297629475593567;-0.028031518682837486|20;0.5650662183761597;0.6137334704399109;-0.0255942195653915
5.0;Right:0;0.72059166431427;0.6743730902671814;-7.75187771751007e-08|1;0.7252392172813416;0.6544741988182068;-0.01294521801173687|2;0.7290019989013672;0.6391151547431946;-0.02281646803021431|3;0.7199369668960571;0.6420153975486755;-0.03090420365333557|4;0.7108500599861145;0.6572238206863403;-0.037897899746894836|5;0.7601833343505859;0.6766954064369202;-0.018454967066645622|6;0.7443777322769165;0.6723908185958862;-0.030384821817278862|7;0.7293536067008972;0.6670582890510559;-0.03825781121850014|8;0.721318244934082;0.6661019921302795;-0.04258975014090538|9;0.7527799010276794;0.7038005590438843;-0.017622703686356544|10;0.7323368191719055;0.6898305416107178;-0.026030585169792175|11;0.7251120209693909;0.6765884160995483;-0.029224416241049767|12;0.7262185215950012;0.6713355183601379;-0.031234798952937126|13;0.7412300109863281;0.7223451733589172;-0.01811653934419155|14;0.718468189239502;0.7001054286956787;-0.025051584467291832|15;0.7142965793609619;0.6836223006248474;-0.024177780374884605|16;0.7175650000572205;0.6775954961776733;-0.023233771324157715|17;0.7288320660591125;0.7343806624412537;-0.020134376361966133|18;0.7108871340751648;0.7127920985221863;-0.024914003908634186|19;0.7047141790390015;0.6955414414405823;-0.023047007620334625|20;0.7041700482368469;0.6880438923835754;-0.02085838280618190
6.0;Left:0;0.543525218963623;0.5909321308135986;-9.049728788568245e-08|1;0.5332273840904236;0.5811384916305542;-0.01584886759519577|2;0.5242438912391663;0.58023601770401;-0.026035575196146965|3;0.5269894599914551;0.5838414430618286;-0.03406878933310509|4;0.5324406623840332;0.5816216468811035;-0.041317664086818695|5;0.5161861181259155;0.638554036617279;-0.02140823006629944|6;0.5314078330993652;0.6419525146484375;-0.03379419818520546|7;0.541789710521698;0.6264209747314453;-0.04001825302839279|8;0.5460043549537659;0.6126662492752075;-0.042839765548706055|9;0.5285612344741821;0.6555779576301575;-0.01861804910004139|10;0.5445085763931274;0.6519559621810913;-0.031225252896547318|11;0.5533463358879089;0.625754177570343;-0.03459915518760681|12;0.5549108982086182;0.6073461771011353;-0.034651268273591995|13;0.5411363840103149;0.6615228056907654;-0.01705886423587799|14;0.5560649633407593;0.6564953327178955;-0.02982533909380436|15;0.5612564086914062;0.6289547681808472;-0.029648760333657265|16;0.5604631304740906;0.6097281575202942;-0.026670342311263084|17;0.5527459979057312;0.6598115563392639;-0.016644151881337166|18;0.5643866062164307;0.6559418439865112;-0.027188317850232124|19;0.5669225454330444;0.6326507925987244;-0.02717314101755619|20;0.5646406412124634;0.6148850917816162;-0.02447181381285190
