1.0;Left:0;0.6153921484947205;0.6936676502227783;-1.8166785764606175e-07|1;0.6174242496490479;0.6614711880683899;-0.010513173416256905|2;0.6181088089942932;0.6288783550262451;-0.02221611887216568|3;0.6135340332984924;0.6112349033355713;-0.03350267931818962|4;0.6092156171798706;0.60825115442276;-0.044888753443956375|5;0.6281959414482117;0.6590460538864136;-0.02641621045768261|6;0.6178631782531738;0.6422908306121826;-0.03816860169172287|7;0.6061451435089111;0.6332193613052368;-0.04423985630273819|8;0.5976110696792603;0.625336229801178;-0.04745293781161308|9;0.6211836338043213;0.6816664934158325;-0.02692967839539051|10;0.6041764616966248;0.6603685021400452;-0.038286130875349045|11;0.5899429321289062;0.6407678127288818;-0.04111529886722565|12;0.581792950630188;0.6263561248779297;-0.042742978781461716|13;0.6128608584403992;0.7008787989616394;-0.027316564694046974|14;0.595737874507904;0.6817300319671631;-0.03832612931728363|15;0.5852130651473999;0.6597590446472168;-0.037152864038944244|16;0.5808959007263184;0.6453970670700073;-0.03519461303949356|17;0.6038442254066467;0.7156318426132202;-0.02860480360686779|18;0.5877132415771484;0.7019534707069397;-0.0351317934691906|19;0.5811709761619568;0.6822905540466309;-0.03289322182536125|20;0.5800782442092896;0.6677733659744263;-0.03078651241958141
1.0;Right:0;0.3576645851135254;0.660035252571106;8.433215015202222e-08|1;0.36884742975234985;0.6290916800498962;-0.012722684070467949|2;0.38441264629364014;0.6142788529396057;-0.021072881296277046|3;0.39972826838493347;0.6158236265182495;-0.02616286091506481|4;0.41202476620674133;0.6252042651176453;-0.03056446835398674|5;0.37375807762145996;0.6406185626983643;-0.03261606767773628|6;0.3924354016780853;0.6465832591056824;-0.04383717104792595|7;0.40922459959983826;0.6474754214286804;-0.04857368767261505|8;0.42285022139549255;0.6483102440834045;-0.05101729556918144|9;0.3742982745170593;0.6719556450843811;-0.02922455407679081|10;0.3993775248527527;0.6879161596298218;-0.03888818621635437|11;0.4197160601615906;0.6874701976776123;-0.0408984050154686|12;0.4342443645000458;0.6835586428642273;-0.04259383678436279|13;0.3782486319541931;0.6939237117767334;-0.025533797219395638|14;0.4006370007991791;0.7095598578453064;-0.034414514899253845|15;0.41799837350845337;0.7041044235229492;-0.03614239767193794|16;0.4288400411605835;0.6935376524925232;-0.036470137536525726|17;0.3836624324321747;0.7043341994285583;-0.022305555641651154|18;0.40113410353660583;0.7195030450820923;-0.02916770428419113|19;0.4130697250366211;0.7141902446746826;-0.031180407851934433|20;0.42015954852104187;0.7021315693855286;-0.0320416837930679
3.0;Left:0;0.6411909461021423;0.6717194318771362;-1.490453911401346e-07|1;0.64870685338974;0.6542597413063049;-0.011651222594082355|2;0.6594966650009155;0.6414637565612793;-0.020313963294029236|3;0.6649649739265442;0.640688419342041;-0.02757374383509159|4;0.6702067255973816;0.6463422775268555;-0.03315509855747223|5;0.687601625919342;0.6837921738624573;-0.01715547777712345|6;0.685230553150177;0.6852490305900574;-0.026187339797616005|7;0.6717631816864014;0.6744718551635742;-0.030416280031204224|8;0.662645697593689;0.6653191447257996;-0.032406847923994064|9;0.6826053261756897;0.7071726322174072;-0.015674952417612076|10;0.6712930202484131;0.695064902305603;-0.02346518635749817|11;0.6591136455535889;0.6772907376289368;-0.025855453684926033|12;0.6542447209358215;0.6654354929924011;-0.02716205082833767|13;0.6737073659896851;0.7228500247001648;-0.015008881688117981|14;0.6625096797943115;0.7123736143112183;-0.02220478467643261|15;0.6547946333885193;0.6939979195594788;-0.021305877715349197|16;0.6527757048606873;0.6820018291473389;-0.02013636939227581|17;0.662880539894104;0.7332656979560852;-0.015541499480605125|18;0.653696596622467;0.7271292209625244;-0.02097712643444538|19;0.6483711004257202;0.7103992104530334;-0.020204253494739532|20;0.6477607488632202;0.6997706890106201;-0.018686326220631
3.0;Right:0;0.46279090642929077;0.6723072528839111;2.4835088652253035e-08|1;0.47039470076560974;0.6465697288513184;-0.012063614092767239|2;0.4734368920326233;0.6252396106719971;-0.022013258188962936|3;0.47998085618019104;0.6152071356773376;-0.029502885416150093|4;0.48537784814834595;0.6124518513679504;-0.036341141909360886|5;0.452443391084671;0.6377949118614197;-0.035075593739748|6;0.46745142340660095;0.6418781876564026;-0.04925805702805519|7;0.4834916591644287;0.6425147652626038;-0.0551677867770195|8;0.4919244349002838;0.6400927305221558;-0.056880977004766464|9;0.4499519169330597;0.6678425073623657;-0.0324910432100296|10;0.472625732421875;0.6815091967582703;-0.04620039090514183|11;0.4925052523612976;0.675698459148407;-0.04595699533820152|12;0.5012175440788269;0.6655473709106445;-0.044421032071113586|13;0.45312514901161194;0.6924420595169067;-0.029856879264116287|14;0.47265729308128357;0.7034856081008911;-0.04177730530500412|15;0.48839008808135986;0.6943598389625549;-0.03914090245962143|16;0.49341684579849243;0.6829468607902527;-0.03471336513757706|17;0.4581933617591858;0.7088329195976257;-0.027965405955910683|18;0.47303569316864014;0.7248337864875793;-0.03580891713500023|19;0.48504510521888733;0.7186859846115112;-0.03504430130124092|20;0.488493949174881;0.7057310342788696;-0.03314595296978950
4.0;Left:0;0.6362172961235046;0.6769806742668152;-1.6836825977861736e-07|1;0.6430705785751343;0.6544692516326904;-0.00935462024062872|2;0.6551784873008728;0.6389030814170837;-0.015490541234612465|3;0.6643163561820984;0.6425113081932068;-0.020454291254281998|4;0.6714188456535339;0.6549205780029297;-0.023629939183592796|5;0.6833491325378418;0.6814222931861877;-0.009265514090657234|6;0.6871891021728516;0.6864325404167175;-0.01756618358194828|7;0.6759528517723083;0.6786616444587708;-0.022625122219324112|8;0.6664125919342041;0.6691189408302307;-0.025108644738793373|9;0.6805451512336731;0.7060108780860901;-0.008274839259684086|10;0.6715775728225708;0.697462797164917;-0.017423590645194054|11;0.6580164432525635;0.6800330281257629;-0.02119359001517296|12;0.6508358716964722;0.6666234731674194;-0.02213502861559391|13;0.6729225516319275;0.7229931354522705;-0.008509330451488495|14;0.6633619070053101;0.7160703539848328;-0.01637389324605465|15;0.6553586721420288;0.7002050280570984;-0.01645895093679428|16;0.6520256996154785;0.6874152421951294;-0.015108104795217514|17;0.6629316210746765;0.7340989708900452;-0.009673459455370903|18;0.6547844409942627;0.7286938428878784;-0.015921700745821|19;0.6489042639732361;0.7145921587944031;-0.016129152849316597|20;0.6470383405685425;0.703034520149231;-0.0146241690963506
4.0;Right:0;0.4630261957645416;0.6739786267280579;-5.766886701508156e-08|1;0.46912479400634766;0.6488816142082214;-0.010487711988389492|2;0.4769965410232544;0.6271043419837952;-0.020164387300610542|3;0.4839562475681305;0.6147888898849487;-0.029297668486833572|4;0.48939022421836853;0.6099899411201477;-0.03853737190365791|5;0.45531028509140015;0.6432453393936157;-0.02310197241604328|6;0.47383779287338257;0.6464452147483826;-0.03763055056333542|7;0.4869396686553955;0.6423840522766113;-0.04645281657576561|8;0.49247899651527405;0.6384552717208862;-0.051414720714092255|9;0.4548685550689697;0.6723033785820007;-0.024250948801636696|10;0.4800225496292114;0.6794463992118835;-0.037178508937358856|11;0.49558189511299133;0.6692350506782532;-0.03988618031144142|12;0.5001513361930847;0.6590617299079895;-0.04146112874150276|13;0.4583573043346405;0.697445273399353;-0.026112470775842667|14;0.4841179847717285;0.7026013731956482;-0.036792729049921036|15;0.49589523673057556;0.6883545517921448;-0.03480462357401848|16;0.4981119632720947;0.6752026081085205;-0.03276444971561432|17;0.4632294476032257;0.7157202959060669;-0.029231201857328415|18;0.4825614392757416;0.7210403680801392;-0.03523034229874611|19;0.4919312298297882;0.7090482711791992;-0.03302162140607834|20;0.49429741501808167;0.6978051066398621;-0.03116075508296489
5.0;Left:0;0.6381784677505493;0.6712274551391602;-1.6365495980608102e-07|1;0.6441795825958252;0.651356041431427;-0.009467492811381817|2;0.6558478474617004;0.6372667551040649;-0.015741411596536636|3;0.6644690036773682;0.6418122053146362;-0.020851729437708855|4;0.6712170243263245;0.6550280451774597;-0.02423403225839138|5;0.6831324696540833;0.6799189448356628;-0.010304010473191738|6;0.6876893043518066;0.6856302618980408;-0.01902584172785282|7;0.6767987012863159;0.67847740650177;-0.024027740582823753|8;0.6673482656478882;0.6696098446846008;-0.026463506743311882|9;0.6806337833404541;0.7052242755889893;-0.009572436101734638|10;0.6715362071990967;0.6970353722572327;-0.019069932401180267|11;0.6582095623016357;0.6795436143875122;-0.022495171055197716|12;0.6517223119735718;0.6672483682632446;-0.02316267043352127|13;0.6728547215461731;0.7222931981086731;-0.010118093341588974|14;0.6620290875434875;0.7150616645812988;-0.018320880830287933|15;0.6545710563659668;0.6989150047302246;-0.018048683181405067|16;0.6525313854217529;0.6876986026763916;-0.016509830951690674|17;0.6625561118125916;0.7331840395927429;-0.01162145845592022|18;0.6531369686126709;0.7282249927520752;-0.018174663186073303|19;0.64775550365448;0.7138692140579224;-0.018198153004050255|20;0.6468378305435181;0.7026972770690918;-0.01656477712094783
5.0;Right:0;0.4540848135948181;0.6741592884063721;-4.729725233687532e-08|1;0.4628015458583832;0.6478662490844727;-0.011155899614095688|2;0.4742153584957123;0.6245567798614502;-0.021040178835392|3;0.48397985100746155;0.6133297085762024;-0.030098004266619682|4;0.49094128608703613;0.6119317412376404;-0.03926991671323776|5;0.45571815967559814;0.6438825130462646;-0.025080254301428795|6;0.4763233959674835;0.6475390791893005;-0.039048559963703156|7;0.48961904644966125;0.6427608728408813;-0.04663923382759094|8;0.4946516752243042;0.6390984058380127;-0.050750769674777985|9;0.45521965622901917;0.6737039685249329;-0.025513406842947006|10;0.480071097612381;0.6821727156639099;-0.03794383257627487|11;0.4956447184085846;0.670941174030304;-0.039934687316417694|12;0.4994206726551056;0.6609817743301392;-0.041192516684532166|13;0.4577712118625641;0.6986497640609741;-0.02649190090596676|14;0.4832150936126709;0.7055643796920776;-0.03712357580661774|15;0.4951527714729309;0.6896777153015137;-0.03517383709549904|16;0.4973037540912628;0.675668478012085;-0.03332870826125145|17;0.46116238832473755;0.7164396047592163;-0.028658900409936905|18;0.4817214906215668;0.7228332757949829;-0.034935563802719116|19;0.4913748800754547;0.7100138664245605;-0.03321312367916107|20;0.4937277138233185;0.6983683109283447;-0.03190761804580688
6.0;Left:0;0.6364537477493286;0.6798924803733826;-1.6258677248970343e-07|1;0.6431229710578918;0.6571164131164551;-0.008833033964037895|2;0.6548527479171753;0.641817569732666;-0.01470902655273676|3;0.6633168458938599;0.6441137790679932;-0.019444743171334267|4;0.6703205704689026;0.6548157334327698;-0.022483831271529198|5;0.6825524568557739;0.684471607208252;-0.00970174465328455|6;0.6873704195022583;0.6902049779891968;-0.017721859738230705|7;0.6767547726631165;0.6832648515701294;-0.022297818213701248|8;0.6674432158470154;0.6739862561225891;-0.024356380105018616|9;0.6796876192092896;0.7091541290283203;-0.008917517028748989|10;0.6710143089294434;0.700182318687439;-0.017376171424984932|11;0.6587052941322327;0.6836439967155457;-0.020551737397909164|12;0.6522282958030701;0.6708177328109741;-0.021239299327135086|13;0.6718518733978271;0.7259373664855957;-0.009289675392210484|14;0.6624134182929993;0.7184284925460815;-0.01660783775150776|15;0.6552473306655884;0.7035512328147888;-0.01655033603310585|16;0.6522313356399536;0.6919416785240173;-0.01528360228985548|17;0.6615208387374878;0.737106442451477;-0.010533036664128304|18;0.6541191339492798;0.7325368523597717;-0.016478147357702255|19;0.6484872698783875;0.7185064554214478;-0.01644059829413891|20;0.6462534666061401;0.7069331407546997;-0.01480420399457216
6.0;Right:0;0.4605426490306854;0.6598402261734009;1.5819512100279098e-07|1;0.46527907252311707;0.6344074010848999;-0.008646300062537193|2;0.47280216217041016;0.6177607774734497;-0.01674940064549446|3;0.4826548397541046;0.6141360998153687;-0.022509103640913963|4;0.49350863695144653;0.6155804395675659;-0.02789679728448391|5;0.45344582200050354;0.6381414532661438;-0.030033355578780174|6;0.47187539935112;0.6406319737434387;-0.04032338410615921|7;0.4857935905456543;0.638755202293396;-0.04548713192343712|8;0.49335527420043945;0.6364911198616028;-0.047842297703027725|9;0.45128756761550903;0.665838360786438;-0.02897777408361435|10;0.4754207730293274;0.6727988719940186;-0.037672825157642365|11;0.49234578013420105;0.6692523956298828;-0.03852862864732742|12;0.49952399730682373;0.6643322706222534;-0.03942788392305374|13;0.45370176434516907;0.6884348392486572;-0.027239151298999786|14;0.47624269127845764;0.6979800462722778;-0.03439737483859062|15;0.4911544620990753;0.6904596090316772;-0.0337505117058754|16;0.4948517680168152;0.680467426776886;-0.032924260944128036|17;0.45880022644996643;0.7050369381904602;-0.02580728381872177|18;0.47706255316734314;0.7166310548782349;-0.03097308613359928|19;0.4871525168418884;0.7109776735305786;-0.0306767076253891|20;0.4888557493686676;0.7007028460502625;-0.0301831681281328
