1.0;Left:0;0.41449272632598877;0.8473434448242188;-6.815592712428042e-08|1;0.4226558208465576;0.8220241069793701;-0.009897072799503803|2;0.43260470032691956;0.8015631437301636;-0.019306307658553123|3;0.4460345506668091;0.7936558127403259;-0.026261210441589355|4;0.45797184109687805;0.790898859500885;-0.03324386477470398|5;0.40663132071495056;0.8063658475875854;-0.0321081206202507|6;0.430559366941452;0.8152937889099121;-0.042326681315898895|7;0.44398465752601624;0.8235323429107666;-0.046359557658433914|8;0.4536686837673187;0.8323144316673279;-0.04810144379734993|9;0.39998653531074524;0.8342280387878418;-0.03068431466817856|10;0.43044179677963257;0.8425956964492798;-0.039259783923625946|11;0.44456884264945984;0.8415530323982239;-0.038796842098236084|12;0.45108169317245483;0.8397071957588196;-0.03868406265974045|13;0.4000402092933655;0.8597441911697388;-0.028622014448046684|14;0.4300983250141144;0.861344039440155;-0.036504462361335754|15;0.44255098700523376;0.8547797203063965;-0.03304913267493248|16;0.447787344455719;0.8486403822898865;-0.030021900311112404|17;0.4039071798324585;0.8810563087463379;-0.026967452839016914|18;0.42741191387176514;0.877267062664032;-0.03214319050312042|19;0.4400075078010559;0.8702371120452881;-0.029794221743941307|20;0.44763749837875366;0.8632190823554993;-0.02807577140629291
2.0;Left:0;0.5368541479110718;0.7155362367630005;-5.5754920680328723e-08|1;0.5393180251121521;0.7074902057647705;-0.00881296955049038|2;0.5433920621871948;0.7088414430618286;-0.0156226372346282|3;0.5444490313529968;0.7115179300308228;-0.021579943597316742|4;0.546639621257782;0.7126818299293518;-0.026931576430797577|5;0.5633308291435242;0.7413448691368103;-0.015049824491143227|6;0.5555390119552612;0.736422061920166;-0.02308608964085579|7;0.547645092010498;0.7307511568069458;-0.0272230077534914|8;0.544150710105896;0.7306926846504211;-0.029735829681158066|9;0.557624340057373;0.7587034702301025;-0.014658245258033276|10;0.5444038510322571;0.7506093978881836;-0.020846031606197357|11;0.5356568694114685;0.7400548458099365;-0.02270490676164627|12;0.5326895117759705;0.7388418912887573;-0.02449255995452404|13;0.5499307513237;0.7697535753250122;-0.014921557158231735|14;0.5370684266090393;0.7617000341415405;-0.022268163040280342|15;0.5297842025756836;0.7492973208427429;-0.023009805008769035|16;0.5278234481811523;0.7463669180870056;-0.02314153127372265|17;0.5413169860839844;0.777302086353302;-0.015855835750699043|18;0.5312301516532898;0.7739786505699158;-0.02017899416387081|19;0.5261750817298889;0.7610108852386475;-0.01958104595541954|20;0.5250028371810913;0.7548166513442993;-0.01904149726033210
2.0;Right:0;0.392269104719162;0.8388974070549011;-4.147324972336719e-08|1;0.40619465708732605;0.8150097131729126;-0.009077778086066246|2;0.4260285496711731;0.7992677688598633;-0.02011786587536335|3;0.44513827562332153;0.7950087189674377;-0.030916282907128334|4;0.4584493339061737;0.800230860710144;-0.04232753440737724|5;0.404265820980072;0.8082174062728882;-0.025747738778591156|6;0.43086710572242737;0.81812584400177;-0.04065169766545296|7;0.4470285475254059;0.8235410451889038;-0.05028662085533142|8;0.4548710286617279;0.8276354670524597;-0.05548090487718582|9;0.4003521203994751;0.8357454538345337;-0.027295447885990143|10;0.43019723892211914;0.8428207039833069;-0.037333399057388306|11;0.44493651390075684;0.8416391015052795;-0.03897254914045334|12;0.45028790831565857;0.8384305238723755;-0.04097011312842369|13;0.39993783831596375;0.8592280745506287;-0.029010029509663582|14;0.4296947717666626;0.8616002798080444;-0.03687655180692673|15;0.442565381526947;0.8555630445480347;-0.033903975039720535|16;0.4477440118789673;0.8493610620498657;-0.031954966485500336|17;0.40191417932510376;0.8770009875297546;-0.03200969099998474|18;0.42673519253730774;0.8781593441963196;-0.036349862813949585|19;0.43896740674972534;0.8694324493408203;-0.03297313675284386|20;0.4460190534591675;0.8626135587692261;-0.03069831617176532
3.0;Left:0;0.5230528116226196;0.7251768708229065;6.774663496855737e-09|1;0.5282376408576965;0.7111921310424805;-0.009510624222457409|2;0.5380170345306396;0.7051841616630554;-0.016007939353585243|3;0.5443723201751709;0.7095982432365417;-0.021493880078196526|4;0.5511995553970337;0.7132127285003662;-0.026180533692240715|5;0.5582231879234314;0.7310885787010193;-0.010311683639883995|6;0.5687551498413086;0.7343948483467102;-0.019443077966570854|7;0.5715078711509705;0.7380216717720032;-0.025918837636709213|8;0.5704907178878784;0.7388226985931396;-0.029488233849406242|9;0.5552073121070862;0.7495597004890442;-0.009216357953846455|10;0.5533431172370911;0.7521848082542419;-0.01980368234217167|11;0.5408044457435608;0.7459789514541626;-0.023762846365571022|12;0.531039297580719;0.7381683588027954;-0.024228084832429886|13;0.549126386642456;0.7637372016906738;-0.009253626689314842|14;0.5447587370872498;0.7645245790481567;-0.018435101956129074|15;0.5351346731185913;0.7556738257408142;-0.018055932596325874|16;0.5288084745407104;0.7478063702583313;-0.015611832961440086|17;0.5414466261863708;0.7756729125976562;-0.010197416879236698|18;0.5381549596786499;0.7768070697784424;-0.016539935022592545|19;0.5315808057785034;0.7667231559753418;-0.015846414491534233|20;0.5274041295051575;0.7590309977531433;-0.01353367697447538
3.0;Right:0;0.3950796127319336;0.842934787273407;1.317806379574904e-07|1;0.40535253286361694;0.816459596157074;-0.008381856605410576|2;0.42409226298332214;0.8005065321922302;-0.015005740337073803|3;0.4417586922645569;0.7963351011276245;-0.019185693934559822|4;0.4556094706058502;0.7919270992279053;-0.022877495735883713|5;0.4047517776489258;0.8061153292655945;-0.027073504403233528|6;0.4294978976249695;0.8176054954528809;-0.036115001887083054|7;0.44403910636901855;0.825903594493866;-0.03898793086409569|8;0.45422396063804626;0.8340548872947693;-0.039789509028196335|9;0.39968976378440857;0.8351941108703613;-0.026229357346892357|10;0.42951712012290955;0.8425149321556091;-0.03572274371981621|11;0.44332432746887207;0.8426498770713806;-0.03618352487683296|12;0.450064092874527;0.8424193859100342;-0.03576008602976799|13;0.39904549717903137;0.861167848110199;-0.02481737546622753|14;0.42778488993644714;0.8640586733818054;-0.031782981008291245|15;0.44176626205444336;0.8597185611724854;-0.030058620497584343|16;0.44857257604599;0.8540605306625366;-0.028000127524137497|17;0.40226203203201294;0.881864070892334;-0.02374289557337761|18;0.4251176416873932;0.8783243298530579;-0.027879005298018456|19;0.43780380487442017;0.8710967898368835;-0.026812279596924782|20;0.4452275335788727;0.8634544014930725;-0.02564788050949573
4.0;Left:0;0.5238869786262512;0.7344948649406433;-7.164597093378688e-08|1;0.5278453826904297;0.7178016304969788;-0.00825566053390503|2;0.5363026857376099;0.7065315842628479;-0.014338560402393341|3;0.54358971118927;0.7045246958732605;-0.01968792825937271|4;0.5504417419433594;0.7058377265930176;-0.02373371087014675|5;0.5593571662902832;0.723699152469635;-0.011438243091106415|6;0.5727785229682922;0.7328827381134033;-0.02060646563768387|7;0.5670714378356934;0.7311678528785706;-0.025306301191449165|8;0.5583227276802063;0.7260671854019165;-0.026863615959882736|9;0.5573422908782959;0.7433469295501709;-0.010395514778792858|10;0.5513810515403748;0.7468624711036682;-0.01993999257683754|11;0.5391870737075806;0.7403454184532166;-0.021887043491005898|12;0.5326287746429443;0.734676718711853;-0.02128884196281433|13;0.551860511302948;0.7588675022125244;-0.010475587099790573|14;0.5430400371551514;0.7579766511917114;-0.018138546496629715|15;0.5335061550140381;0.7501987814903259;-0.016346873715519905|16;0.5292378664016724;0.744706392288208;-0.013441733084619045|17;0.5454028248786926;0.772663414478302;-0.011407234705984592|18;0.5379136204719543;0.7712264060974121;-0.016242615878582|19;0.5308611392974854;0.763338565826416;-0.01476843561977148|20;0.5280331373214722;0.7575991749763489;-0.01210627984255552
4.0;Right:0;0.39534643292427063;0.8515971899032593;1.740930173355082e-07|1;0.40555205941200256;0.8227705359458923;-0.006832727696746588|2;0.42337560653686523;0.8053604960441589;-0.013965792953968048|3;0.4417525827884674;0.7999469637870789;-0.01946493238210678|4;0.4559750556945801;0.7938188910484314;-0.02480108104646206|5;0.40484410524368286;0.8070496320724487;-0.02400132268667221|6;0.42924731969833374;0.8180140256881714;-0.032737720757722855|7;0.4440678358078003;0.8254634141921997;-0.03593376278877258|8;0.455280065536499;0.831541121006012;-0.037231024354696274|9;0.4004194736480713;0.8349941968917847;-0.024514099583029747|10;0.42886465787887573;0.8415510654449463;-0.032217442989349365|11;0.44373810291290283;0.8436975479125977;-0.03178784251213074|12;0.45319321751594543;0.843695878982544;-0.03169655427336693|13;0.40028008818626404;0.860270619392395;-0.02478264458477497|14;0.42668166756629944;0.8618549108505249;-0.030503705143928528|15;0.44120943546295166;0.8585717678070068;-0.027668138965964317|16;0.45001474022865295;0.853961169719696;-0.02559455670416355|17;0.4037333130836487;0.8805239796638489;-0.02554033324122429|18;0.42542991042137146;0.8774697184562683;-0.02868596464395523|19;0.43816977739334106;0.8722625970840454;-0.026741234585642815|20;0.4463290572166443;0.8660720586776733;-0.0253296606242656
5.0;Left:0;0.5222725868225098;0.7381016612052917;-1.3864907089100598e-07|1;0.5265390872955322;0.7180947661399841;-0.0073142084293067455|2;0.5351892709732056;0.7032508254051208;-0.013258112594485283|3;0.5422548055648804;0.700888991355896;-0.01891578547656536|4;0.5480773448944092;0.7065936326980591;-0.023459773510694504|5;0.5582993626594543;0.721373975276947;-0.01133291982114315|6;0.5721930265426636;0.7267087697982788;-0.020469751209020615|7;0.5623480677604675;0.7234427332878113;-0.025064894929528236|8;0.5513350367546082;0.719190776348114;-0.026465080678462982|9;0.5564407110214233;0.7417109608650208;-0.011126583442091942|10;0.5530572533607483;0.7427297234535217;-0.021448418498039246|11;0.5387563705444336;0.737346351146698;-0.02388889528810978|12;0.5290799140930176;0.7311244010925293;-0.023130977526307106|13;0.5515239238739014;0.7579656839370728;-0.011795029044151306|14;0.5449327826499939;0.7549493312835693;-0.020512714982032776|15;0.5328438878059387;0.7500051856040955;-0.019155101850628853|16;0.5247358679771423;0.7442463636398315;-0.01587572880089283|17;0.5457071661949158;0.771791398525238;-0.013081427663564682|18;0.5412829518318176;0.7696547508239746;-0.01855982467532158|19;0.5324649214744568;0.7641241550445557;-0.01674671843647957|20;0.5262189507484436;0.7589980363845825;-0.01340279635041952
5.0;Right:0;0.396006315946579;0.8488831520080566;1.8623975961418182e-07|1;0.4072760045528412;0.8202895522117615;-0.006415781565010548|2;0.4245924651622772;0.8034432530403137;-0.013749237172305584|3;0.4417429566383362;0.7988051772117615;-0.01991349644958973|4;0.4549318552017212;0.7936412692070007;-0.02605835720896721|5;0.4054298996925354;0.8081842064857483;-0.022913873195648193|6;0.4286731481552124;0.8151472806930542;-0.03231519088149071|7;0.44352060556411743;0.822936475276947;-0.03695901855826378|8;0.4550391137599945;0.8304254412651062;-0.039843782782554626|9;0.401529997587204;0.8357078433036804;-0.02460920624434948|10;0.4284115135669708;0.838284969329834;-0.03322848677635193|11;0.444125235080719;0.8404319882392883;-0.03430496156215668|12;0.45483648777008057;0.8413999676704407;-0.035875022411346436|13;0.4013024866580963;0.8599743247032166;-0.026264667510986328|14;0.4272259473800659;0.859861433506012;-0.03345150873064995|15;0.44217538833618164;0.8563195466995239;-0.03196025639772415|16;0.45183825492858887;0.8525962829589844;-0.031100546941161156|17;0.40440505743026733;0.8795872926712036;-0.028449950739741325|18;0.42517274618148804;0.876656711101532;-0.03291971608996391|19;0.4380911588668823;0.8709174394607544;-0.03190265968441963|20;0.4469543397426605;0.8654497265815735;-0.0315429456532001
6.0;Left:0;0.5270510911941528;0.7328957915306091;-1.3219295169619727e-07|1;0.5293168425559998;0.7186622023582458;-0.010936127044260502|2;0.5350824594497681;0.7036489844322205;-0.0190462414175272|3;0.5398495197296143;0.6987768411636353;-0.02623184211552143|4;0.5459839701652527;0.7035263776779175;-0.03215983510017395|5;0.5604338645935059;0.7205260992050171;-0.01649884507060051|6;0.5732505321502686;0.7248761653900146;-0.027461718767881393|7;0.5627216100692749;0.722490131855011;-0.03304572030901909|8;0.5509818196296692;0.7184058427810669;-0.03511175513267517|9;0.5587449669837952;0.7426822185516357;-0.015495291911065578|10;0.5534594058990479;0.7425709962844849;-0.028464242815971375|11;0.5362964868545532;0.7367435693740845;-0.031515467911958694|12;0.5252071619033813;0.7299349904060364;-0.03091931715607643|13;0.552989661693573;0.7604745030403137;-0.015596858225762844|14;0.5466399192810059;0.761799693107605;-0.026934055611491203|15;0.5328701734542847;0.7540090084075928;-0.02512366697192192|16;0.5240932106971741;0.7453398108482361;-0.02125547081232071|17;0.5456756353378296;0.775230348110199;-0.016540223732590675|18;0.540515124797821;0.7779529094696045;-0.02444441430270672|19;0.5312433242797852;0.7690512537956238;-0.022751711308956146|20;0.5252869725227356;0.7600079774856567;-0.01925762183964252
