1.0;Left:0;0.42065727710723877;0.8339581489562988;-4.5639822587872914e-08|1;0.4317387342453003;0.8110622763633728;-0.010995501652359962|2;0.4461572468280792;0.7971318960189819;-0.019082259386777878|3;0.45959359407424927;0.795098602771759;-0.02427377924323082|4;0.4701954424381256;0.7868895530700684;-0.029230067506432533|5;0.4193459153175354;0.7952167391777039;-0.03081202507019043|6;0.4356192350387573;0.8049507141113281;-0.041428156197071075|7;0.44836950302124023;0.8116409778594971;-0.046100299805402756|8;0.4576930105686188;0.8157506585121155;-0.04833722487092018|9;0.4130156934261322;0.8210728764533997;-0.02873348444700241|10;0.43647804856300354;0.8330748677253723;-0.0384795106947422|11;0.4538434147834778;0.8369996547698975;-0.0400378480553627|12;0.46479350328445435;0.8375207781791687;-0.04144783690571785|13;0.413345068693161;0.8451502323150635;-0.02637062594294548|14;0.43773284554481506;0.8519237041473389;-0.03625631704926491|15;0.4540764391422272;0.8515830636024475;-0.03752822056412697|16;0.464158833026886;0.8471783995628357;-0.03746052458882332|17;0.4176822006702423;0.8647949695587158;-0.02426416054368019|18;0.43808141350746155;0.8672695755958557;-0.03153865039348602|19;0.4510144591331482;0.8643384575843811;-0.03288630023598671|20;0.4602818489074707;0.8587144017219543;-0.03377662226557731
1.0;Right:0;0.5941526293754578;0.7883230447769165;9.324359950824146e-08|1;0.5884281992912292;0.7703325748443604;-0.020697269588708878|2;0.5823517441749573;0.764812171459198;-0.03439430892467499|3;0.5753352642059326;0.7752920389175415;-0.04405127838253975|4;0.5702143311500549;0.7935848832130432;-0.052256274968385696|5;0.6086030602455139;0.8044502139091492;-0.03728655353188515|6;0.5958979725837708;0.8057799339294434;-0.05008143559098244|7;0.5856158137321472;0.8093184232711792;-0.055793892592191696|8;0.577621579170227;0.8118539452552795;-0.059574585407972336|9;0.6066741943359375;0.832485020160675;-0.032186489552259445|10;0.5883880853652954;0.8338078856468201;-0.04451305791735649|11;0.5733203887939453;0.8297774195671082;-0.04834696650505066|12;0.5629163980484009;0.8222751617431641;-0.05119280889630318|13;0.6012469530105591;0.8499531745910645;-0.027606038376688957|14;0.5840848088264465;0.8510311841964722;-0.03971076011657715|15;0.5696606040000916;0.843208372592926;-0.04169417545199394|16;0.5604317784309387;0.8328648209571838;-0.042455293238162994|17;0.594363272190094;0.8598421812057495;-0.024400541558861732|18;0.5822024345397949;0.8614872097969055;-0.03486314043402672|19;0.5721938610076904;0.8516114354133606;-0.03762943297624588|20;0.5652262568473816;0.8407520651817322;-0.0387031957507133
2.0;Left:0;0.41768786311149597;0.8228272199630737;7.335350105108773e-09|1;0.4265650510787964;0.7995333075523376;-0.009212463162839413|2;0.4401739537715912;0.7882827520370483;-0.018859699368476868|3;0.45706456899642944;0.7879932522773743;-0.028327664360404015|4;0.4715580642223358;0.7902381420135498;-0.03792112320661545|5;0.41657117009162903;0.7944948077201843;-0.021434998139739037|6;0.43394210934638977;0.8111448884010315;-0.03531000763177872|7;0.4494176506996155;0.8192551732063293;-0.04457666724920273|8;0.4589162766933441;0.824121356010437;-0.049767039716243744|9;0.41307613253593445;0.8220487236976624;-0.02274290844798088|10;0.43406203389167786;0.8390270471572876;-0.035154301673173904|11;0.45210009813308716;0.8393040895462036;-0.03884058818221092|12;0.4634523391723633;0.8372743725776672;-0.04105909913778305|13;0.41350942850112915;0.8449728488922119;-0.024488499388098717|14;0.43622925877571106;0.8571339249610901;-0.03574046492576599|15;0.4529217779636383;0.8536627292633057;-0.034996118396520615|16;0.4640166759490967;0.8496479392051697;-0.03317072242498398|17;0.4174984097480774;0.861683189868927;-0.027267705649137497|18;0.43698132038116455;0.8702899217605591;-0.03448602184653282|19;0.45065656304359436;0.8658570647239685;-0.03311961516737938|20;0.46033939719200134;0.8613030910491943;-0.0313527397811412
2.0;Right:0;0.5921164751052856;0.781327486038208;-2.077940841616055e-08|1;0.5959955453872681;0.7716851830482483;-0.013941981829702854|2;0.6005910634994507;0.765151858329773;-0.024410411715507507|3;0.5951128005981445;0.7711517810821533;-0.032897867262363434|4;0.5884935259819031;0.783866286277771;-0.040289659053087234|5;0.6193864345550537;0.8239122629165649;-0.019415605813264847|6;0.6111737489700317;0.8250195384025574;-0.030389253050088882|7;0.6002689599990845;0.8177632093429565;-0.0378793403506279|8;0.5923622250556946;0.8089045882225037;-0.04194101691246033|9;0.6107994318008423;0.8440027832984924;-0.016740869730710983|10;0.5963631868362427;0.8380785584449768;-0.0263258907943964|11;0.5834274291992188;0.8215416669845581;-0.03061339631676674|12;0.5764732360839844;0.8049866557121277;-0.03267259895801544|13;0.6008763909339905;0.8542352318763733;-0.014959382824599743|14;0.5870767831802368;0.8484886288642883;-0.023493953049182892|15;0.5771347284317017;0.830293595790863;-0.02347845770418644|16;0.5725179314613342;0.8130267262458801;-0.022005325183272362|17;0.59098881483078;0.8576232194900513;-0.014498509466648102|18;0.5811453461647034;0.8566774129867554;-0.02094016782939434|19;0.5743715763092041;0.8410969972610474;-0.020351633429527283|20;0.5711935758590698;0.8260623216629028;-0.01833336986601352
3.0;Left:0;0.4292299747467041;0.8310376405715942;-5.46013545488222e-08|1;0.4363152086734772;0.8090007305145264;-0.00871589407324791|2;0.44683393836021423;0.7942478656768799;-0.01864984631538391|3;0.46022751927375793;0.7899147272109985;-0.028347283601760864|4;0.4723440408706665;0.7867878079414368;-0.038675740361213684|5;0.4177655875682831;0.7978643774986267;-0.019796282052993774|6;0.43385010957717896;0.8117514252662659;-0.03234228491783142|7;0.44671669602394104;0.8200795650482178;-0.040549080818891525|8;0.4565351605415344;0.8254079222679138;-0.04474532976746559|9;0.413093626499176;0.8236854076385498;-0.020494500175118446|10;0.4332178235054016;0.8378244638442993;-0.031584836542606354|11;0.4499048590660095;0.8397312164306641;-0.034860774874687195|12;0.46285513043403625;0.840621829032898;-0.03576023876667023|13;0.4138730466365814;0.8467028737068176;-0.02146611362695694|14;0.4371444582939148;0.8561447858810425;-0.03126933053135872|15;0.4532831013202667;0.8524641990661621;-0.03106948547065258|16;0.46487149596214294;0.8493886590003967;-0.028888501226902008|17;0.4179022014141083;0.8633033633232117;-0.02324737049639225|18;0.4382663369178772;0.8684583306312561;-0.029619518667459488|19;0.45188653469085693;0.8638247847557068;-0.028516272082924843|20;0.4609140157699585;0.8594213724136353;-0.0261572469025850
3.0;Right:0;0.5929596424102783;0.7914361953735352;-1.3005712062863495e-08|1;0.596628725528717;0.7767280340194702;-0.01428337674587965|2;0.5998858213424683;0.7681446075439453;-0.024624699726700783|3;0.59359210729599;0.7738077044487;-0.0326203852891922|4;0.5867030620574951;0.7852031588554382;-0.039664383977651596|5;0.6196813583374023;0.8226841688156128;-0.021044613793492317|6;0.6104769706726074;0.8231987953186035;-0.03132955729961395|7;0.5997645854949951;0.8154910802841187;-0.03772243857383728|8;0.5917566418647766;0.8069031834602356;-0.04116755723953247|9;0.6115108132362366;0.8438571691513062;-0.0179897453635931|10;0.5960974097251892;0.8388760685920715;-0.027384893968701363|11;0.5836240649223328;0.8222506642341614;-0.03127838671207428|12;0.5764964818954468;0.8067023158073425;-0.033011022955179214|13;0.6017338633537292;0.8549520373344421;-0.01567026600241661|14;0.5866091251373291;0.8482821583747864;-0.024613700807094574|15;0.5767413973808289;0.8296641111373901;-0.024697240442037582|16;0.5719518661499023;0.8131474256515503;-0.023184916004538536|17;0.5920373201370239;0.8589704036712646;-0.01450791209936142|18;0.5809516310691833;0.8557633757591248;-0.02156427688896656|19;0.5741925835609436;0.8392322063446045;-0.021253839135169983|20;0.5708585381507874;0.8247267007827759;-0.0193665530532598
4.0;Left:0;0.43180474638938904;0.8342571258544922;-7.555817660431785e-08|1;0.43730971217155457;0.8116695284843445;-0.007169755175709724|2;0.44625216722488403;0.7937619090080261;-0.015689639374613762|3;0.4587726593017578;0.7885556221008301;-0.024155881255865097|4;0.47157877683639526;0.7863900065422058;-0.033115204423666|5;0.415738046169281;0.7977303862571716;-0.015567666850984097|6;0.4347848892211914;0.8130180239677429;-0.027124138548970222|7;0.44869858026504517;0.8227865099906921;-0.03496188670396805|8;0.45890310406684875;0.8274592161178589;-0.03901539370417595|9;0.41153448820114136;0.8241536021232605;-0.016634024679660797|10;0.43311476707458496;0.8369501829147339;-0.026642806828022003|11;0.4499185085296631;0.8404907584190369;-0.029985807836055756|12;0.46203234791755676;0.8421119451522827;-0.031071316450834274|13;0.4127022325992584;0.8480080366134644;-0.017996715381741524|14;0.4365282356739044;0.8566689491271973;-0.027421103790402412|15;0.45270583033561707;0.854213535785675;-0.027367092669010162|16;0.4640563726425171;0.8514030575752258;-0.02529033273458481|17;0.41735440492630005;0.864541232585907;-0.020023327320814133|18;0.43827545642852783;0.8695014119148254;-0.026105791330337524|19;0.45204758644104004;0.8652181625366211;-0.025165332481265068|20;0.46080610156059265;0.8607061505317688;-0.02294310927391052
4.0;Right:0;0.593509316444397;0.8021986484527588;-2.3187096687138364e-08|1;0.5983381867408752;0.7869479060173035;-0.012210492976009846|2;0.6017305850982666;0.7754132747650146;-0.021766575053334236|3;0.5940022468566895;0.776192307472229;-0.029484719038009644|4;0.5854091048240662;0.7848459482192993;-0.03651935234665871|5;0.6198970079421997;0.8261617422103882;-0.01799960806965828|6;0.6082403063774109;0.8211917877197266;-0.028267983347177505|7;0.5994881987571716;0.8143689632415771;-0.0356120765209198|8;0.5932427048683167;0.8074284791946411;-0.039904072880744934|9;0.611271858215332;0.846332311630249;-0.01596759259700775|10;0.5956912040710449;0.8371453881263733;-0.025124073028564453|11;0.583717942237854;0.8211436867713928;-0.028790485113859177|12;0.5769243240356445;0.8074755668640137;-0.030376309528946877|13;0.6015709638595581;0.8572613000869751;-0.01469777338206768|14;0.5861353874206543;0.8473485708236694;-0.02309797890484333|15;0.5767032504081726;0.8297526836395264;-0.022492896765470505|16;0.5729488730430603;0.8153796792030334;-0.020564543083310127|17;0.5918319821357727;0.861507773399353;-0.01453067921102047|18;0.5797951817512512;0.8547275066375732;-0.020538482815027237|19;0.5738179087638855;0.8380899429321289;-0.01955823041498661|20;0.5720015168190002;0.8252502679824829;-0.01742051169276237
5.0;Left:0;0.4315292537212372;0.8337106108665466;-6.451646328287097e-08|1;0.4370793104171753;0.8121166825294495;-0.00853801891207695|2;0.44593122601509094;0.7944245338439941;-0.017993049696087837|3;0.4577835202217102;0.7881113290786743;-0.02716928906738758|4;0.469265878200531;0.7860928773880005;-0.03690605238080025|5;0.4153137803077698;0.7989018559455872;-0.018733346834778786|6;0.43291327357292175;0.8137195706367493;-0.030980804935097694|7;0.4464419484138489;0.8221305012702942;-0.03892635926604271|8;0.45754215121269226;0.8265191912651062;-0.04283389821648598|9;0.4109664559364319;0.8248805999755859;-0.01943744160234928|10;0.43229708075523376;0.8391599655151367;-0.030420374125242233|11;0.44893699884414673;0.8414379358291626;-0.03390644118189812|12;0.46230548620224;0.8423289656639099;-0.03480605036020279|13;0.41203397512435913;0.8479457497596741;-0.020441588014364243|14;0.4364849328994751;0.8584107756614685;-0.030367406085133553|15;0.4525478184223175;0.8543777465820312;-0.03062411956489086|16;0.4646100699901581;0.8507784008979797;-0.02858959138393402|17;0.416598916053772;0.8643448948860168;-0.022245002910494804|18;0.43792563676834106;0.8699312806129456;-0.028990857303142548|19;0.4518639147281647;0.8653228878974915;-0.028448496013879776|20;0.46130362153053284;0.8607861399650574;-0.0263133905827999
5.0;Right:0;0.5925740599632263;0.8069796562194824;-3.3049254000161454e-08|1;0.5981840491294861;0.7908876538276672;-0.012533819302916527|2;0.6017992496490479;0.7777991890907288;-0.022546939551830292|3;0.5930013656616211;0.777008593082428;-0.030732102692127228|4;0.5834219455718994;0.7844417095184326;-0.038226112723350525|5;0.6196147203445435;0.8270610570907593;-0.01885291375219822|6;0.6051549911499023;0.817481279373169;-0.029375772923231125|7;0.598204493522644;0.8116384148597717;-0.03687914460897446|8;0.5943846106529236;0.8086366057395935;-0.04156136140227318|9;0.6102903485298157;0.846808910369873;-0.01695612631738186|10;0.5925906896591187;0.8325256109237671;-0.02619074285030365|11;0.583548367023468;0.8167693614959717;-0.029386738315224648|12;0.5794216394424438;0.8066198229789734;-0.031005175784230232|13;0.6000906825065613;0.8574874401092529;-0.015916241332888603|14;0.5836326479911804;0.8437145948410034;-0.024360572919249535|15;0.576592206954956;0.8262946605682373;-0.023299170657992363|16;0.5745288729667664;0.8144619464874268;-0.021263621747493744|17;0.5899261236190796;0.8619732856750488;-0.01608428545296192|18;0.5782149434089661;0.8532655239105225;-0.021957289427518845|19;0.5736101269721985;0.8372868895530701;-0.020865287631750107|20;0.5727457404136658;0.8267344236373901;-0.0188507121056318
